"sampleID"	"BAK"	"BAX"	"BID"	"BIM"	"CASPASE7CLEAVEDD198"	"BADPS112"	"BCL2"	"BCLXL"	"CIAP"	"CDK1"	"CYCLINB1"	"CYCLINE1"	"CYCLINE2"	"P27PT157"	"P27PT198"	"PCNA"	"FOXM1"	"X53BP1"	"ATM"	"BRCA2"	"CHK1PS345"	"CHK2PT68"	"KU80"	"MRE11"	"P53"	"RAD50"	"RAD51"	"XRCC1"	"FIBRONECTIN"	"NCADHERIN"	"COLLAGENVI"	"CLAUDIN7"	"ECADHERIN"	"BETACATENIN"	"PAI1"	"ERALPHA"	"ERALPHAPS118"	"PR"	"AR"	"INPP4B"	"GATA3"	"AKTPS473"	"AKTPT308"	"GSK3ALPHABETAPS21S9"	"GSK3PS9"	"PRAS40PT246"	"TUBERINPT1462"	"PTEN"	"ARAFPS299"	"CJUNPS73"	"CRAFPS338"	"JNKPT183Y185"	"MAPKPT202Y204"	"MEK1PS217S221"	"P38PT180Y182"	"P90RSKPT359S363"	"YB1PS102"	"EGFRPY1068"	"EGFRPY1173"	"HER2PY1248"	"HER3PY1298"	"SHCPY317"	"SRCPY416"	"SRCPY527"	"X4EBP1PS65"	"X4EBP1PT37T46"	"X4EBP1PT70"	"P70S6KPT389"	"MTORPS2448"	"S6PS235S236"	"S6PS240S244"	"RBPS807S811"	"CAVEOLIN1"	"MYH11"	"RAB11"	"GAPDH"	"RBM15"
"TCGA-AJ-A3BD"	0.34013	-0.43035	-0.29658	-0.1841	1.0548	0.2878	-0.56247	-0.40006	-0.26472	0.13276	1.5127	1.3115	0.1621	-0.067371	0.079301	-0.026162	1.0333	0.44486	0.022266	0.4261	0.37584	1.2516	0.36834	-0.08594	0.95412	-0.29099	0.21073	0.33399	-1.0669	-0.43756	-0.7504	0.54715	-0.054693	-0.20899	-0.83671	1.8494	0.59164	-0.065457	1.2962	-0.57677	-1.0403	0.099397	0.057229	0.98471	0.26274	0.3748	0.18968	-0.21859	0.13626	0.25789	0.096826	-0.040791	0.10534	-0.231	0.49761	0.51983	0.12802	0.11412	-0.024346	0.13231	-0.13903	0.079062	0.20869	-0.061178	0.55307	1.0315	0.21677	0.50101	0.32975	1.2541	0.74773	1.6664	-1.1596	-0.35458	-0.36863	-0.24981	0.27732
"TCGA-AJ-A3BH"	0.37302	-0.54037	-0.20629	-0.34245	1.3742	0.46139	-0.45271	0.11069	0.1383	0.066903	0.56024	0.098262	0.28724	-0.02655	0.18614	0.15436	0.25217	0.17043	-0.4743	0.084441	0.011403	-0.067653	0.63669	-0.036649	-0.071429	-0.67628	-0.1486	-0.032217	-0.31807	-0.25258	-0.52311	1.8394	0.5379	0.57574	-0.44733	2.2521	0.16501	-0.059597	-0.45951	0.74189	-0.71503	-0.86318	-0.98764	-0.39565	-0.36247	-0.1697	-0.4542	0.33824	0.16914	0.20005	-0.05301	0.065171	-0.015915	0.091378	0.15823	0.57739	0	0.053299	-0.0010366	0.060093	0.0045309	0.18145	0.16141	0.08905	0.12514	-0.18674	-0.036238	-0.22107	0.25773	0.69011	0.66543	-0.14484	-0.86926	1.5146	-0.39389	-0.86815	0.01621
"TCGA-AJ-A3BK"	-0.44528	-0.005702	-0.1685	-0.13923	-0.16237	-0.354	0.87227	0.059132	-0.19296	-0.069649	0.37035	0.40647	-0.099383	-0.0087251	-0.25024	0.029826	-0.33433	-0.13638	0.38804	0.026543	0.15618	-0.25325	0.35694	-0.043396	-0.42224	0.68223	0.22763	0.14635	-0.37046	0.092848	-0.0028271	-0.13529	-0.063412	-0.0888	-0.41319	2.8524	0.51165	0.26481	0	-0.2449	-0.22342	0.12677	0.0087428	-0.48533	-0.40845	-0.36858	-0.44106	0.004235	0.14047	0.053737	-0.071936	0.36841	0.49739	-0.13096	-0.054225	-0.29248	-0.3846	-0.43971	-0.24075	-0.42204	-0.1579	0.0055489	-0.26489	-0.0093358	0.077592	-0.77245	-0.027302	-0.24414	0.12849	-0.21136	0.1592	-0.85417	2.6973	5.4324	0.58383	0.6941	-0.23314
"TCGA-D1-A3DG"	0.24359	0.26372	0.012155	-0.3221	-0.072613	-0.11772	-0.11218	0.15375	0.061494	0.054866	1.2863	1.1315	0.59197	0.034497	-0.28764	0.73225	0.47599	-0.16524	-0.047949	0.079341	0.31344	-0.22987	-0.78183	-0.091612	-0.30479	0.60994	-0.11775	0.48945	-0.20528	0.22567	-0.2457	0.98924	-0.20577	0.39002	-0.15838	0.62731	-0.3455	-0.11476	-0.63611	-0.88732	-0.42543	2.3182	1.7798	0.63665	0.73449	0.2454	0.54155	-0.83071	0.015042	-0.31672	-0.0038363	-0.20735	0.21468	-0.23339	0.20943	-0.20162	-0.19535	-0.14502	-0.16558	0.094363	-0.13207	-0.013098	0.19925	0.87445	0.13256	0.64448	0.005803	-0.17513	0.28963	-0.55784	-0.40543	0.22757	-0.40796	1.4438	0.11317	0.0030762	0.30998
"TCGA-D1-A3DH"	0.37885	0.034718	0.074248	0.082726	-0.33412	-0.28669	0.026561	0.17334	-0.26832	0.10757	1.1597	1.3834	0.40025	0.12937	0.11395	0.58188	0.49816	-1.636	0.13609	0.40714	0.06889	0.9198	-1.0197	0.16948	3.1867	0.41724	0.38366	0.13838	-0.063866	0.078086	-0.35903	2.9688	-0.68493	-0.59767	0.5047	-0.48856	-0.0083619	-0.0068706	-0.27024	-0.69359	-0.45437	-0.39001	-0.29324	-0.51163	0.34196	0	-0.10307	-0.061245	0.39782	-0.31575	0.19161	0.142	1.3357	0.83266	0.56201	0.37995	0.0044997	-0.11273	0.078939	-0.44763	0.0056417	0.31502	0.48949	0.35525	-0.61523	-0.27524	-0.039722	0.35252	0.25108	0.79058	0.13154	0.39274	-0.80827	-0.33476	-0.033296	1.0779	0.54839
"TCGA-AJ-A3NG"	-0.85635	-0.05916	0.0089699	0.2172	-0.39924	-0.58743	0.90416	0.084525	-0.020475	0.33914	0.61319	1.3611	-0.3398	-0.11049	-0.41941	0.14911	-0.46326	-0.58275	0.17523	0.32465	-0.073699	-0.23843	-0.95228	-0.032078	-0.21984	0.54139	0.38939	0.22388	0.43975	0.11336	0.26532	0.35179	-1.5358	-0.45022	0.12342	0.93441	-0.74795	-0.21273	-0.36577	-0.2474	-0.36672	1.551	1.3711	0.54116	0.85873	-0.40287	-0.055572	0.3359	0.017582	-0.39639	-0.0020113	-0.044683	0.92428	-0.080256	0.15072	-0.20948	-0.28456	-0.35318	-0.14243	-0.45687	-0.18459	-0.11738	0.25549	0.72741	0.73297	-0.59049	-0.28489	-0.11141	0.23874	-0.43257	-0.26344	0.18378	2.3434	5.2367	0.24477	0.24567	-1.035
"TCGA-AJ-A3NC"	-0.6996	0.87373	0.11806	0.27025	-0.18918	-0.5189	0.53695	0.072457	-0.093827	-0.16705	-0.75945	0.074155	-0.23946	0.18856	-0.15691	0.50724	-0.4488	-0.24178	-0.2835	0.65457	-0.28268	0.18295	-1.5562	0.16981	0.082533	0.013292	0.31264	0.2738	-0.50281	0.35182	0.34576	1.9808	-0.37084	-0.32258	-0.12454	0.47958	-0.50898	-0.21982	0.20516	0.55458	-0.58696	-0.68862	-0.3631	-0.5435	-0.95979	-0.53928	-0.39098	-0.98009	0.18651	-0.2555	0.054503	0.057169	-0.21577	-0.3837	-0.21798	-0.082791	-0.18568	-0.23446	-0.12205	-0.34705	0.23489	0.18825	0.126	-0.90636	-0.21624	-0.8874	0.19948	-0.18655	-0.38697	-1.4258	-1.3118	-1.0248	-1.0312	-0.50558	0.51249	1.533	-1.048
"TCGA-AJ-A3NH"	0.33934	-0.20323	-0.049508	0.78453	-0.31004	0.48651	1.1973	0.073263	-0.32456	-0.28161	0.69249	1.2204	0.23199	0.056364	-0.065771	0.26776	0.56819	0.087116	-0.49158	0.12129	0.19782	0.2472	0.26251	-0.20313	0.82367	-0.10838	0.096771	-0.062535	-0.75003	0.55074	-0.38197	-0.14236	0.13431	0.89399	-0.43199	0.83434	-0.13249	-0.081154	1.571	-0.77226	-0.29971	0.15485	0.41359	0.80815	0.51457	0.22256	0.33159	-0.58115	0.042646	-0.013802	-0.22711	-0.40511	0.68524	-0.38704	-0.072663	-0.075857	0.055473	0.068148	0.050133	1.3931	0.092356	-0.031152	0.074642	-0.089252	-0.15032	-0.38688	0.14734	0.28885	-0.14057	-0.8061	-0.55821	0.76514	-0.42842	1.4489	-0.072651	1.5306	0.61908
"TCGA-DF-A2KZ"	-0.83315	0.26372	0.20141	-0.66112	1.0618	-0.13803	-0.52651	0.23471	0.098099	-0.35398	-1.3557	0.11465	-0.64848	-0.098616	-0.43419	-0.44905	-0.72928	-0.2515	-1.5921	-0.074668	-0.19851	-0.28531	-0.71154	-0.17701	-0.2557	-0.37064	0.69994	-0.15147	0.39072	0.42152	-0.50404	1.0625	0.44006	1.51	0.64069	2.1237	-0.33371	-0.3216	-0.794	-0.57837	-0.25064	2.6432	2.5517	1.3427	1.5009	-0.05097	0.53802	-0.085679	-0.055131	-0.43511	0.089563	-0.087671	0.78262	0.45509	1.4903	0.043621	-0.21349	-0.58479	-0.18367	-0.32387	-0.31928	0.17037	0.46337	0.68443	0.03311	-0.31895	-0.10145	-0.2224	-0.0082397	-0.93455	-1.0141	0.10516	0	2.9935	0.31798	1.6527	-0.5083
"TCGA-BG-A3EW"	0.40299	-0.46232	0.047748	-0.16423	-0.42256	-0.14957	-0.39643	0.0021546	-0.11366	-0.25556	0.065942	-0.037765	0.39823	0.095363	-0.027987	-0.17009	-0.18633	0.60913	0.30577	0.16041	0.014381	-0.044531	0.58825	-0.081801	-0.22069	0.18659	0.074512	0.084177	0.4769	0.16181	-0.53202	0.97374	0.3047	1.0388	-0.12188	1.3629	0.45388	-0.025949	-0.38983	1.5171	-0.52042	1.8395	1.6474	0.75834	0.71596	0.19503	0.60581	1.0803	0.011181	-0.29282	-0.050713	-0.27456	-0.13745	-0.40375	-0.29785	0.0057381	-0.15821	0.13379	0.04054	0.12056	-0.055105	0.19154	0.52748	0.51163	-0.1883	-0.67636	-0.090514	-0.29927	-0.16617	-0.58112	-0.26791	0	0.19363	1.5367	0.11104	1.1336	0.78215
"TCGA-D1-A3DA"	-0.35018	0.91071	0.036932	-0.69738	-0.69895	0.1416	-0.76433	0.040675	0.13918	-0.21096	-0.7862	1.2293	-0.26186	0	-0.14285	-0.2301	-0.59592	0.35981	0.44406	0.11837	-0.12199	-0.35063	-0.093929	-0.050729	-0.19361	0.67687	0.00068387	0.061848	0.027362	0.11556	-0.45782	1.3575	0.20044	1.1697	-0.68907	2.004	0.93253	-0.25795	-0.28905	0.83835	-0.1394	0.3559	0.40889	0.89968	1.036	0.12764	-0.0041379	0.65658	0.2692	-0.22941	0.12465	1.0633	1.6801	0.99315	1.4821	1.0644	0.90177	-0.24233	-0.18119	-0.096939	-0.082701	0.40871	0.62788	1.2427	0.12136	0.74987	-0.32972	-0.17046	0.37916	1.5602	0.98597	0.71142	0.25649	-0.045042	0.28693	0.72081	0.83319
"TCGA-EY-A2OP"	-0.49172	-3.9528e-05	-0.17554	0.17244	0.87806	-0.45126	0.72959	0.11108	-0.23597	0.24302	1.4559	0.44654	-0.095767	0.016106	-0.24099	0.3739	-0.21367	-0.12009	-0.17092	0.0013658	-0.07047	-0.066575	0.28717	-0.062394	-0.20533	0.28094	0.34381	0.22988	0.51054	0.2187	-0.1592	1.612	0.20467	1.1981	0.51915	0.87971	-0.25895	-0.036855	-0.47085	-0.17424	-0.24826	0.53156	0.67021	-0.055508	0.072173	-0.14369	-0.14494	-0.89518	0.12462	-0.0020766	-0.099597	0.18759	-0.76062	-0.42819	-0.61224	-0.016462	-0.25088	-0.29199	-0.18823	-0.27066	-0.060609	0.03285	0.018359	-0.57752	-0.0032503	-1.156	-0.043884	0.067428	-0.083043	-0.64987	-0.56346	0.19028	-0.4193	0.089473	0.16124	1.5034	-0.073264
"TCGA-EY-A2OO"	0.33607	-0.418	0.070642	-0.070094	-0.54391	-0.17249	1.4889	0.14888	-0.45682	-0.12953	-1.2294	0.37863	0.1812	0.05583	-0.048731	-0.17709	-0.61236	0.59218	-0.084526	0.076097	0.17645	-0.1252	0.2683	-0.10725	-0.17614	0.36569	0.076449	-0.19375	-0.14994	0.29716	0.066575	1.1468	-0.44907	0.5393	-0.44755	2.5462	-0.072643	0.55501	0.33886	0.013302	0.017803	-0.57541	-0.32576	-0.53307	-0.51035	-0.14376	-0.32176	0.067058	0.020458	-0.074528	-0.053656	-0.26126	0.49574	-0.26064	-0.72855	0.20102	0.047939	-0.31133	0.0022275	0.011971	0.0012029	-0.015865	-0.23997	-0.68331	0.70756	0.17519	-0.14076	-0.040434	0.4042	-0.19757	-0.25532	0.76481	2.0588	4.9075	0.6111	0.072311	-0.04314
"TCGA-EY-A2OQ"	0.38817	-0.35011	0.30193	0.20538	0.4275	-0.46823	0.5655	0.40658	-0.06043	-0.022355	0.84221	0.94963	0.24994	0.13463	-0.12325	-0.03558	0.098162	0.027356	-0.083263	0.20597	-0.18947	0.01097	-0.11137	0.09123	1.446	0.97455	0.44541	0.31104	1.0875	0.5669	-0.038245	-0.27131	-0.70668	0.62404	-0.4009	1.1739	0.020887	0.43416	-0.25049	0.77632	-0.25099	-1.4758	-1.0119	-1.3338	-1.116	-0.20877	-0.49729	0.70903	-0.047143	-0.152	0.019942	-0.21082	-0.74686	-0.49281	-1.1509	-0.06912	-0.26973	-0.25621	0.21883	0.26423	-0.023477	-0.19609	-0.3375	-1.332	-0.077179	-0.73622	-0.032602	0.60196	-0.23191	-1.2477	-1.1154	-0.94692	0.7606	-1.4851	0.28329	0.62912	0.9117
"TCGA-AJ-A3EK"	0.13335	0.3276	0.21807	-0.26847	2.0749	-0.26376	-0.33794	0.17789	-0.3007	0.25452	1.3651	-0.043601	0.1816	-0.018562	0.26258	0.32084	0.028036	0.2413	-0.36748	0.11462	-0.12119	0.14148	-0.39038	0.050682	0.87521	-0.039807	0.17907	0.083338	0.37975	0.20319	-0.39568	0.98664	0.19909	0.40682	0.13391	0.47091	-0.039763	-0.039063	-0.27777	0.67431	0.16217	0.48689	0.26289	-0.75366	-0.96631	-0.058446	-0.27138	-0.14936	-0.1178	-0.19457	-0.13134	-0.31577	-0.82719	-0.67056	-0.77696	-0.078526	-0.097011	-0.35573	0.0073171	-0.33658	0.0097915	-0.20678	-0.20657	-0.79327	0.021356	-0.054479	0.12458	-0.20482	-0.32121	-0.072681	0.045558	0.050403	-0.33864	1.219	0.17025	1.6247	0.11469
"TCGA-DF-A2KY"	0.58471	0.14246	-0.079044	-0.5623	3.2627	-0.45362	-0.64437	-0.054535	0.27026	0.088867	1.2585	0.35283	0.44759	0.0055748	0.098403	0.24068	0.30567	0.64331	-0.20969	0.0069896	0.015436	-0.065811	0.28885	-0.097317	0.77419	-0.1117	0.3939	-0.017089	-0.5277	0.12289	-0.15557	-0.015096	-1.8665	-1.2918	-0.85357	-1.2641	-0.17397	-0.11919	-0.68058	-0.57265	-0.49953	-1.2068	-0.95331	-1.0787	-1.2501	-0.43518	-0.71554	-0.19244	-0.24211	-0.40493	-0.25479	-0.47771	-1.0244	-0.62252	-1.0378	-0.45329	-0.44726	-0.4515	-0.014623	-0.16619	0.14655	-0.1968	-0.13965	-0.98056	-0.36813	-1.8598	0.13565	-0.45616	-0.33124	0.085993	0.8873	-1.0031	0.74853	1.4304	0.3372	1.0763	0.33396
"TCGA-B5-A3FH"	0.31116	-0.41977	0.11502	-0.24635	-0.25578	0.13328	-0.00073066	0.039192	-0.069463	-0.55362	-0.72212	-0.11011	0.26411	0.01072	0.0021839	-0.11594	-0.47554	0.479	-0.29459	-0.107	0.24086	-0.19392	0.020113	-0.11823	-0.29127	0.24639	0.13153	-0.62124	-1.2732	0.047981	0.04898	1.2084	0.81792	0.70734	-0.80675	2.2971	0.77973	-0.067912	0.30398	-0.03243	-0.62324	3.1644	2.8356	1.1828	1.0315	0.30302	0.85243	-1.1702	0.1242	-0.212	-0.14094	-0.13617	-0.29267	-0.24029	0.58921	-0.31829	-0.17889	0.15389	-0.0073252	-0.13632	0.13442	-0.14552	0.31254	-0.43177	-0.32702	-0.27091	-0.108	-0.36375	-0.02476	-0.35266	-0.33117	0.11854	-1.5186	-1.5087	0.088207	1.4486	0.68098
"TCGA-B5-A3FB"	-0.86113	0.9557	0.055015	1.5345	0.49034	-0.39648	2.7643	-0.15916	-0.17758	0.4675	0.31971	2.3797	-0.47724	0.057184	0	0.51247	-0.22051	-1.5008	-1.1507	0.48402	-0.30605	0.30445	-0.50425	0.39088	0.13027	-0.66308	0.29654	0.63202	-0.35475	0.32075	0.35208	1.7976	-1.7987	-3.5251	0.20983	1.0892	-0.80343	-0.0047799	-0.48624	-0.23138	-0.67882	-0.55606	-0.26327	-1.1896	-1.4062	-0.48201	-0.11011	-0.79709	0.41178	0.023798	0.20995	0.29505	0.20009	0.11047	0.28733	0.24549	-0.1237	-0.27226	-0.17955	-0.2259	-0.011132	0.54395	1.2662	0.8956	-0.71547	-0.024603	0.43347	0.09822	0.21003	-1.1849	-1.3328	-0.093674	-1.2951	-0.9308	0.36646	0.73261	-3.0728
"TCGA-B5-A3FC"	0.72976	0.15627	0.13959	0.62694	3.2124	-0.28144	0.212	0.17221	-0.25466	-0.14263	1.181	0.44378	0.4191	0.12668	0.22461	0.58475	0.29833	0.28782	-0.83663	0.072202	0	-0.043428	0.49312	-0.032732	-0.078119	0.065593	0.15065	0.030794	-0.46464	0.5492	-0.23739	0.10514	0.078816	0.59577	-0.77373	2.7423	0.75604	0.17348	0.98205	-0.6048	-0.027308	-0.8524	-0.78227	-1.115	-1.201	-0.3187	-0.40728	-0.28747	0.023138	-0.21522	-0.055639	-0.2577	-0.73179	-0.35731	-1.1097	-0.11378	-0.38359	-0.1702	0.14746	-0.11449	0.11799	0.0048833	-0.25662	-0.87883	-0.51212	-1.7638	-0.054441	-0.14426	-0.22916	-0.4091	0.14565	-1.3257	0.44673	-1.2371	0.13504	1.1747	0.35597
"TCGA-B5-A3FD"	0.56367	0.31113	0.16178	1.1549	-0.50104	-0.17226	1.2398	0.37156	-0.14024	0.091177	1.8059	1.3221	0.48733	0.27339	-0.17258	0.80605	0.50265	0.71525	-0.55162	0.40707	0.29505	-0.09986	0.20001	-0.07993	0.407	0.73126	0.15743	-0.054889	-0.29026	0.69902	-0.45255	-0.060003	0.37528	1.6622	-0.91089	2.8076	0.92966	0.87042	1.3976	-0.65244	-0.069228	0.65115	0.31394	-0.49506	-0.60502	-0.11959	-0.30123	-0.54055	0.031443	-0.092034	-0.1156	-0.073807	-0.75835	-0.37933	-0.86727	-0.12058	-0.40839	-0.39744	0.048289	-0.01797	0.048652	-0.12365	-0.3822	-0.71702	-0.46049	-0.63619	-0.034635	-0.25144	-0.1239	-1.0414	-0.70577	-0.61243	0.33302	-0.80988	0.16474	1.2782	0.97283
"TCGA-AX-A3FZ"	0.94603	0.39251	0.018001	-0.87604	0.10022	0.21603	-0.79822	0.16193	0.2352	0.5259	1.006	0.79152	1.029	0.26309	-0.0595	0.97991	0.61125	0.28546	0.1414	0.16841	1.1097	1.7343	0.84236	-0.13742	0.44216	0.53501	0.23914	-0.11013	1.1354	0.87399	-0.27968	-1.2986	-4.0263	1.6006	-0.33343	-2.0621	0.060431	-0.15549	-0.9701	-1.1409	-0.3109	2.2473	1.8093	0.75072	0.8067	0.4643	0.69238	0.70278	-0.46048	-0.015635	0.18129	0.23421	-1.0745	0.080002	-0.87673	-0.16122	0.03259	-0.76353	0.10418	-0.74394	0.035183	-0.56042	-0.5099	-0.12433	0.52819	1.0811	0.18693	-0.36209	0.086204	0.28743	1.0193	-0.93109	-1.0381	-0.98424	0.04203	0.41263	1.2982
"TCGA-AX-A3FX"	0.41565	-0.23367	-0.11694	0.090653	-0.167	-0.07712	0.056903	0.29342	-0.057249	0.21603	1.462	-0.077226	0.68735	0.023358	0.017828	0.060174	0.51093	0.36036	-0.1742	-0.072001	0.10516	-0.0188	-0.21204	-0.14928	-0.36482	0.48479	0.19387	-0.21131	-0.19318	0.44	-0.34085	1.3077	-0.25919	0.90198	-0.39974	3.5637	0.95603	0.55947	1.0245	-0.4513	-0.073685	0.81797	0.58231	-0.22636	-0.27429	-0.14286	-0.057533	0.33778	-0.048451	-0.21974	-0.0097063	-0.11769	-0.19244	-0.057475	-0.20256	-0.29538	-0.41749	-0.46278	-0.057381	-0.22196	-0.038368	-0.058544	-0.46929	-0.34446	-0.17671	-0.39995	0.0090755	-0.28405	0.004817	-0.32813	-0.19836	-0.48889	0.59782	3.7325	0.11185	1.851	0.60248
"TCGA-AX-A3FW"	0.54626	-0.21722	0.13624	0.27471	-0.039141	-0.20766	-0.59195	0.29675	-0.039519	0.17257	0.93242	-0.19859	0.61136	0.14439	-0.0055444	0.28453	0.39312	0.078788	-1.0659	0.062964	0.4645	0.88825	-0.16358	0.0079162	0.44661	0.34343	0.33663	-0.059779	-0.93582	0.25666	-0.34361	0.11827	0.24162	-0.036319	-0.49066	3.7183	0.51298	0.14553	1.1354	0.32096	-0.19321	0.98847	0.40299	-0.38961	-0.26523	-0.062905	-0.10967	-0.94391	0.11359	-0.036515	0.040209	-0.27095	-0.74658	-0.46862	-0.62818	0.096355	-0.16498	-0.06552	-0.05256	-0.29973	0.087806	0.26135	-0.16654	-0.44537	-0.4154	-0.24917	0.12809	0.082988	0.049403	-0.43114	-0.12133	-0.82722	-1.226	-0.73861	-0.024113	0.854	0.63886
"TCGA-AX-A3FV"	0.63613	0.24998	0.17672	0.30601	1.0265	-0.46471	-0.19029	0.17499	-0.071552	0.43971	1.8145	0.79802	0.85726	0.21298	0.069257	0.9112	1.9076	-0.65684	-1.4182	0.2431	0.048751	0.65334	0.20592	0.095073	0.79238	-0.27994	0.36456	0.5063	-0.25157	0.83792	-0.21996	0.79701	-1.507	-0.3594	-0.11058	-1.5259	-0.0036408	0.2017	0.059834	-0.68672	0.4424	-0.41188	-0.58735	-1.0487	-1.0744	-0.074565	-0.44802	-1.3224	0.15478	-0.065599	-0.037084	-0.23128	-0.99381	-0.64328	-1.3722	-0.1005	-0.26578	-0.096624	0.25059	-0.29275	0.24348	-0.10146	-0.2206	-1.227	0.09451	0.25328	0.30859	-0.16587	-0.20347	-0.76467	-0.69782	0.8578	-1.5977	0.11098	0.23157	1.9441	0.93187
"TCGA-AX-A3FT"	0.48749	-0.1526	-0.29923	-0.28762	2.9357	0.73692	-0.66028	0.15411	-0.0037535	-0.16693	0.3354	-0.14408	0.25578	0.047543	0.1724	0.17087	-0.098096	0.46351	-0.50366	-0.1468	0.25904	-0.047317	0.62099	-0.18588	-0.33234	0.32416	0.061602	-0.073309	-0.65474	-0.087067	-0.27457	2.1081	1.4631	1.2152	0.048783	-0.0092355	-0.24426	-0.33624	-0.88035	1.0191	-0.57428	-0.051362	-0.12623	0.90997	0.62176	0.25572	-0.11602	0.41752	-0.11082	0.62202	0.013194	0.090849	1.1295	0.92762	1.1256	0.17941	0.42901	-0.070708	-0.092577	0.26949	0.16628	-0.064004	0.16989	0.15029	-0.13612	0.32912	-0.010098	-0.099154	0.28259	1.2315	0.7459	0.63524	0.54156	0.23001	-0.030618	1.6044	0.42617
"TCGA-AX-A3FS"	0.0026931	-0.7149	-0.11361	-0.23669	0.76762	-0.22507	0.061847	-0.015827	-0.27737	-0.025718	1.746	0.64261	0.08065	0.094958	0.041419	0.70856	0.21687	-2.3427	-1.1428	0.31533	0.053022	0.58365	0.51222	-0.038323	0.10528	0.16893	0.28876	0.34079	-0.32336	0.015847	-0.14553	-1.328	-1.9515	-1.1269	0.91785	-1.02	-0.32437	-0.098503	-0.73181	-0.47106	-0.28696	0.2614	0.019644	-0.16995	-0.19403	-0.079312	-0.15401	-0.0027289	-0.019701	-0.11416	-0.15319	-0.28679	-0.4848	-0.3826	-0.30842	-0.26961	-0.22371	0.068932	-0.071042	-0.31401	0.01934	0.12622	-0.14764	0.37162	-0.48508	-0.61459	0.11213	-0.20693	-0.20228	-0.75372	-0.46629	-0.51606	-0.55551	2.0185	0.038665	0.92188	0.30426
"TCGA-AX-A3G9"	0.54722	0.061409	-0.049447	-0.50738	-0.091549	-0.21208	-0.11572	0.13005	-0.068681	-0.44722	0.54136	0.78058	0.43029	0.036909	0.0015161	0.07189	-0.018895	0.15981	-0.49748	0.026773	0.16031	-0.010193	0.47083	-0.31123	-0.31583	-1.3337	-0.034454	0.17038	-0.82491	-0.01417	-0.3069	2.0927	0.64303	1.3637	-0.43883	1.1797	-0.23908	-0.08069	-0.68524	0.7942	-0.458	1.8416	1.1245	-0.28207	-0.19321	-0.11346	-0.22076	0.67249	-0.12477	-0.29913	-0.20999	-0.30327	-0.46666	0.13302	0.18313	0.28014	0.064092	-0.24804	0	0.18686	-0.1306	-0.10375	-0.24628	-0.5709	-0.43559	-0.48532	0.077485	-0.32603	-0.048511	0.27318	0.35657	-0.15206	-0.49099	1.0833	0.010835	0.85459	0.5102
"TCGA-AX-A3G8"	0.19248	0.15361	-0.15457	0.5336	-0.20711	0.30728	-0.40912	0	0.057522	-0.16503	1.0005	1.0358	0.077733	-0.0030673	-0.14587	0.13724	0.092319	0.22922	-0.93548	-0.14595	0.12209	-0.25693	0.24162	-0.29009	-0.24897	-0.42924	0.035788	0.054681	-0.49189	0.1136	-0.32163	2.0241	0.88969	1.2151	-0.24348	1.887	0.12765	-0.29456	-0.40662	-0.026737	-0.546	0.64896	0.31714	0.86028	0.93832	0.23697	0.098939	-0.96771	0.068833	0.11343	-0.052157	-0.17003	1.7409	1.3457	1.3342	0.70916	0.51393	0.1268	-0.10594	0.45377	-0.11543	0.1395	0.899	0.57401	0.15191	0.16724	-0.10474	-0.25511	0.17266	0.62596	0.87544	1.5519	-0.69544	-0.83678	0.084608	1.2133	0.60351
"TCGA-AX-A3G4"	0.34104	-0.54506	0.13477	0.096079	-0.64756	0.57923	-0.77548	0.24607	0.091484	-0.16824	1.0068	0.84623	0.16149	-0.025314	-0.17943	-0.26284	0.32413	0.83609	-0.2607	0.10423	0.072693	0.22709	-0.16121	-0.12535	0.79362	0.62446	0.012836	0.023188	-0.35914	0.21934	-0.51309	1.1985	0.42586	1.4358	-1.0591	2.0037	0.66433	0.20851	1.0466	-0.78683	-0.21145	2.6363	2.5869	1.1175	0.54349	0.69386	0.52891	-0.41811	-0.20003	0	-0.10413	-0.17984	-0.99633	-0.20507	0.67805	0.019021	0.025339	-0.32496	-0.11267	0.073234	-0.029946	0.091775	-0.15833	-0.35475	-0.0079299	0.97702	0.099816	-0.28685	0.28029	0.10981	0.39457	0.59257	0.47241	0.32548	-0.01878	0.96793	0.8246
"TCGA-AX-A3G3"	0.34642	-0.2056	-0.063273	0.8114	1.2743	-0.36279	-0.13005	0.75984	-0.43349	-0.10803	1.3524	1.3165	0.26281	0.073182	0.0069336	0.37456	0.59637	0.20404	-1.1733	0.080968	-0.23328	0.11715	-0.22803	-0.047456	1.1156	-0.12629	0.33179	-0.016596	-0.10842	0.31198	-0.3269	0.35577	-0.37477	0.011967	0.23275	0.097266	-0.14746	0.10083	-0.61027	1.6954	-0.058533	-1.1223	-0.90138	-1.5235	-1.0695	-0.39751	-0.36846	-0.22521	0.056483	-0.030321	-0.035384	-0.22167	-0.92539	-0.50609	-1.3372	0.070413	-0.21326	-0.037676	-0.095107	-0.17193	0.12036	0.49491	-0.3801	-1.2065	-0.22328	-0.14181	0.10257	0.11989	-0.19316	-0.30775	-0.48012	-0.12037	-0.40992	0.012421	0	2.1586	0.25593
